ticket_sale_id,ticket_customer_id,match_id,match_type,purchased_at,ticket_type,quantity,unit_price_nok,sales_channel,status
TS-0001881,71003349,200399,home,2025-07-31T09:55:00Z,youth,2,240,web,completed
TS-0001882,71004692,200399,home,2025-09-25T13:31:00Z,adult,1,420,app,completed
TS-0001883,71005440,200399,home,2025-08-25T13:27:00Z,adult,2,420,web,completed
TS-0001884,71001751,200399,home,2025-08-21T11:38:00Z,student,1,290,app,cancelled
TS-0001885,71000901,200399,home,2025-08-14T08:09:00Z,child,3,160,web,completed
TS-0001886,71002856,200399,home,2025-08-10T01:17:00Z,adult,2,420,app,completed
TS-0001887,71002278,200399,home,2025-10-09T08:19:00Z,student,3,290,web,completed
TS-0001888,71003825,200399,home,2025-10-17T05:56:00Z,student,3,290,app,completed
TS-0001889,71004148,200399,home,2025-11-23T12:09:00Z,youth,1,240,web,cancelled
TS-0001890,71000408,200399,home,2025-10-06T14:41:00Z,child,2,160,web,completed
TS-0001891,71004199,200399,home,2025-08-06T00:27:00Z,adult,1,420,app,completed
TS-0001892,71002890,200399,home,2025-08-12T21:28:00Z,adult,2,420,app,completed
TS-0001893,71004080,200399,home,2025-11-04T22:15:00Z,youth,1,240,app,completed
TS-0001894,71006460,200399,home,2025-10-27T13:24:00Z,youth,1,240,app,completed
TS-0001895,71001088,200399,home,2025-09-23T22:36:00Z,youth,2,240,box_office,cancelled
TS-0001896,71002567,200399,home,2025-07-30T19:36:00Z,child,2,160,app,completed
TS-0001897,71005406,200399,home,2025-10-03T19:47:00Z,student,1,290,box_office,cancelled
TS-0001898,71001037,200399,home,2025-09-25T14:04:00Z,student,2,290,web,completed
TS-0001899,71005695,200399,home,2025-09-08T18:48:00Z,adult,1,420,web,completed
TS-0001900,71004794,200399,home,2025-11-22T21:34:00Z,adult,2,420,web,completed
TS-0001901,71000238,200399,home,2025-10-11T14:44:00Z,youth,1,240,web,completed
TS-0001902,71000476,200399,home,2025-09-26T17:25:00Z,adult,1,420,web,completed
TS-0001903,71004947,200399,home,2025-10-20T13:34:00Z,youth,1,240,web,completed
TS-0001904,71001326,200399,home,2025-09-27T17:42:00Z,adult,2,420,web,completed
TS-0001905,71005729,200399,home,2025-09-10T17:21:00Z,youth,4,240,web,completed
TS-0001906,71003060,200399,home,2025-08-31T00:24:00Z,youth,3,240,app,completed
TS-0001907,71001564,200399,home,2025-11-14T08:21:00Z,youth,3,240,app,completed
TS-0001908,71002550,200399,home,2025-09-26T13:56:00Z,adult,2,420,app,completed
TS-0001909,71001462,200399,home,2025-11-25T06:50:00Z,youth,3,240,app,completed
TS-0001910,71003842,200399,home,2025-11-24T19:22:00Z,adult,3,420,app,completed
TS-0001911,71006443,200399,home,2025-08-14T21:01:00Z,child,1,160,app,completed
TS-0001912,71003111,200399,home,2025-08-03T15:25:00Z,student,1,290,app,completed
TS-0001913,71005797,200399,home,2025-11-23T14:17:00Z,adult,1,420,app,refunded
TS-0001914,71005678,200399,home,2025-11-10T01:38:00Z,adult,2,420,box_office,completed
TS-0001915,71001717,200399,home,2025-10-30T06:10:00Z,adult,1,420,web,completed
TS-0001916,71004522,200399,home,2025-11-25T09:54:00Z,adult,1,420,web,completed
TS-0001917,71000714,200399,home,2025-11-04T05:52:00Z,adult,1,420,box_office,cancelled
TS-0001918,71004284,200399,home,2025-11-24T23:40:00Z,adult,3,420,web,completed
TS-0001919,71004488,200399,home,2025-07-30T23:28:00Z,youth,2,240,web,refunded
TS-0001920,71004267,200399,home,2025-10-28T13:25:00Z,youth,1,240,web,cancelled
TS-0001921,71002210,200399,home,2025-11-24T01:12:00Z,student,2,290,web,completed
TS-0001922,71000510,200399,home,2025-08-06T05:32:00Z,youth,3,240,app,cancelled
TS-0001923,71001802,200399,home,2025-09-02T02:48:00Z,student,3,290,app,completed
TS-0001924,71001139,200399,home,2025-11-20T10:43:00Z,child,2,160,box_office,completed
TS-0001925,71003774,200399,home,2025-08-23T11:03:00Z,adult,1,420,web,completed
TS-0001926,71000697,200399,home,2025-10-29T06:10:00Z,adult,1,420,web,completed
TS-0001927,71000017,200399,home,2025-11-22T22:11:00Z,student,1,290,web,completed
TS-0001928,71004046,200399,home,2025-10-30T07:10:00Z,student,3,290,app,completed
TS-0001929,71005882,200399,home,2025-11-24T09:40:00Z,adult,2,420,app,completed
TS-0001930,71004998,200399,home,2025-09-14T23:51:00Z,adult,4,420,app,completed
TS-0001931,71006545,200399,home,2025-09-08T01:30:00Z,child,1,160,web,completed
TS-0001932,71005661,200399,home,2025-11-24T23:11:00Z,adult,1,420,web,completed
TS-0001933,71001853,200399,home,2025-11-09T11:35:00Z,student,1,290,app,completed
TS-0001934,71003910,200399,home,2025-11-23T23:21:00Z,youth,1,240,web,completed
TS-0001935,71002465,200399,home,2025-09-18T00:38:00Z,student,1,290,web,completed
TS-0001936,71003519,200399,home,2025-07-29T08:21:00Z,adult,1,420,app,completed
TS-0001937,71005967,200399,home,2025-11-15T12:25:00Z,adult,1,420,web,completed
TS-0001938,71007140,200399,home,2025-09-03T12:20:00Z,adult,2,420,box_office,completed
TS-0001939,71003213,200399,home,2025-10-17T21:06:00Z,student,2,290,web,cancelled
TS-0001940,71003672,200399,home,2025-09-15T12:26:00Z,youth,1,240,web,completed
TS-0001941,71002601,200399,home,2025-08-07T18:31:00Z,adult,4,420,app,completed
TS-0001942,71004913,200399,home,2025-11-22T11:12:00Z,youth,1,240,web,completed
TS-0001943,71000527,200399,home,2025-10-08T23:17:00Z,adult,1,420,app,completed
TS-0001944,71004624,200399,home,2025-09-02T21:44:00Z,youth,2,240,app,completed
TS-0001945,71006290,200399,home,2025-11-13T22:37:00Z,adult,1,420,app,completed
TS-0001946,71003553,200399,home,2025-10-29T09:21:00Z,student,1,290,web,completed
TS-0001947,71001598,200399,home,2025-08-08T19:13:00Z,student,3,290,web,completed
TS-0001948,71003876,200399,home,2025-11-01T22:08:00Z,youth,2,240,app,completed
TS-0001949,71006358,200399,home,2025-11-13T20:40:00Z,adult,1,420,web,completed
TS-0001950,71004216,200399,home,2025-10-28T06:02:00Z,youth,1,240,app,completed
TS-0001951,71002380,200399,home,2025-11-23T03:13:00Z,adult,1,420,app,completed
TS-0001952,71004590,200399,home,2025-11-16T16:59:00Z,student,4,290,app,completed
TS-0001953,71005423,200399,home,2025-11-06T02:07:00Z,adult,2,420,web,completed
TS-0001954,71002278,200384,away,2025-08-26T08:58:00Z,adult,2,360,box_office,completed
TS-0001955,71005083,200384,away,2025-12-01T18:00:00Z,child,1,140,web,completed
TS-0001956,71002057,200384,away,2025-10-11T11:40:00Z,adult,1,360,web,completed
TS-0001957,71005610,200384,away,2025-08-25T08:06:00Z,adult,2,360,web,completed
TS-0001958,71003434,200384,away,2025-10-31T13:27:00Z,child,1,140,app,completed
TS-0001959,71006035,200384,away,2025-12-03T15:21:00Z,adult,1,360,web,completed
TS-0001960,71002363,200384,away,2025-09-12T06:40:00Z,student,3,250,app,completed
TS-0001961,71005576,200384,away,2025-08-22T11:56:00Z,adult,1,360,web,completed
TS-0001962,71007191,200384,away,2025-09-08T16:17:00Z,adult,1,360,web,completed
TS-0001963,71004505,200384,away,2025-11-15T11:03:00Z,student,2,250,app,completed
TS-0001964,71006018,200384,away,2025-12-03T20:31:00Z,adult,1,360,app,completed
TS-0001965,71003859,200384,away,2025-09-22T22:59:00Z,adult,2,360,box_office,completed
TS-0001966,71001734,200384,away,2025-10-19T10:39:00Z,adult,2,360,app,completed
TS-0001967,71001292,200384,away,2025-12-08T06:27:00Z,adult,1,360,web,completed
TS-0001968,71004981,200384,away,2025-09-28T02:05:00Z,adult,1,360,app,completed
TS-0001969,71006851,200384,away,2025-09-20T16:12:00Z,child,1,140,app,completed
TS-0001970,71005542,200384,away,2025-12-10T06:11:00Z,youth,2,200,app,completed
TS-0001971,71001632,200384,away,2025-09-04T20:47:00Z,student,1,250,app,completed
TS-0001972,71000442,200384,away,2025-09-24T00:44:00Z,student,3,250,web,completed
TS-0001973,71003723,200384,away,2025-08-25T11:06:00Z,youth,2,200,web,completed
TS-0001974,71004012,200384,away,2025-10-27T21:41:00Z,adult,2,360,app,completed
TS-0001975,71000136,200384,away,2025-08-13T13:58:00Z,adult,1,360,app,completed
TS-0001976,71005338,200384,away,2025-10-07T05:30:00Z,child,1,140,web,completed
TS-0001977,71006001,200384,away,2025-11-13T21:51:00Z,student,4,250,app,completed
TS-0001978,71002346,200384,away,2025-09-19T05:22:00Z,child,1,140,web,completed
TS-0001979,71005797,200384,away,2025-10-22T07:41:00Z,child,1,140,web,completed
TS-0001980,71001836,200384,away,2025-11-30T20:42:00Z,adult,1,360,app,completed
TS-0001981,71004913,200384,away,2025-08-21T07:42:00Z,adult,2,360,web,completed
TS-0001982,71004250,200384,away,2025-11-29T10:02:00Z,student,2,250,app,completed
TS-0001983,71005440,200384,away,2025-11-10T23:30:00Z,adult,1,360,web,completed
TS-0001984,71003757,200384,away,2025-10-07T00:57:00Z,adult,2,360,web,completed
TS-0001985,71004964,200384,away,2025-12-08T21:25:00Z,adult,1,360,box_office,completed
TS-0001986,71005066,200384,away,2025-08-28T01:51:00Z,youth,3,200,box_office,completed
TS-0001987,71007208,200384,away,2025-09-13T09:58:00Z,adult,1,360,web,completed
TS-0001988,71000935,200384,away,2025-11-20T15:46:00Z,adult,1,360,app,completed
TS-0001989,71002822,200384,away,2025-09-23T03:21:00Z,youth,1,200,app,completed
TS-0001990,71006222,200384,away,2025-11-23T16:30:00Z,adult,2,360,app,completed
TS-0001991,71001462,200384,away,2025-11-21T04:56:00Z,student,1,250,web,completed
TS-0001992,71002771,200384,away,2025-11-02T22:56:00Z,adult,3,360,app,completed
TS-0001993,71007072,200384,away,2025-10-20T14:26:00Z,youth,1,200,web,completed
TS-0001994,71004709,200384,away,2025-10-04T17:12:00Z,adult,2,360,web,completed
TS-0001995,71002924,200384,away,2025-12-08T00:52:00Z,adult,1,360,web,completed
TS-0001996,71001207,200384,away,2025-12-08T15:14:00Z,adult,1,360,app,completed
TS-0001997,71001802,200384,away,2025-09-10T19:28:00Z,adult,3,360,web,completed
TS-0001998,71003519,200384,away,2025-12-08T03:46:00Z,adult,2,360,web,completed
TS-0001999,71006647,200384,away,2025-08-16T16:02:00Z,adult,2,360,app,completed
TS-0002000,71006579,200384,away,2025-10-29T07:28:00Z,youth,2,200,web,completed
TS-0002001,71001785,200384,away,2025-12-08T12:06:00Z,youth,1,200,web,completed
TS-0002002,71004539,200384,away,2025-12-10T12:11:00Z,youth,1,200,web,completed
TS-0002003,71000952,200384,away,2025-09-13T02:12:00Z,student,3,250,web,completed
TS-0002004,71002584,200384,away,2025-09-30T12:13:00Z,youth,1,200,web,completed
TS-0002005,71002907,200384,away,2025-11-18T23:27:00Z,adult,3,360,app,completed
TS-0002006,71000833,200384,away,2025-11-13T12:30:00Z,adult,3,360,app,completed
TS-0002007,71000782,200384,away,2025-09-16T07:29:00Z,child,2,140,app,completed
TS-0002008,71006460,200384,away,2025-09-08T05:46:00Z,student,1,250,web,completed
TS-0002009,71003315,200384,away,2025-12-04T10:58:00Z,adult,2,360,app,completed
TS-0002010,71001360,200384,away,2025-10-24T09:35:00Z,adult,1,360,app,completed
TS-0002011,71001394,200384,away,2025-08-19T05:49:00Z,adult,4,360,box_office,completed
TS-0002012,71005151,200384,away,2025-09-12T18:08:00Z,adult,2,360,web,completed
TS-0002013,71006426,200384,away,2025-11-23T23:34:00Z,adult,2,360,web,completed
TS-0002014,71001156,200384,away,2025-10-26T00:46:00Z,adult,1,360,web,completed
TS-0002015,71002788,200384,away,2025-12-09T20:35:00Z,youth,2,200,web,completed
TS-0002016,71002448,200384,away,2025-08-29T00:55:00Z,adult,1,360,app,completed
TS-0002017,71002550,200384,away,2025-09-15T21:47:00Z,child,1,140,web,completed
TS-0002018,71005168,200384,away,2025-09-21T18:52:00Z,student,2,250,app,completed
TS-0002019,71006154,200384,away,2025-10-07T03:47:00Z,student,3,250,app,completed
TS-0002020,71000255,200384,away,2025-09-09T02:20:00Z,student,2,250,box_office,completed
TS-0002021,71000561,200384,away,2025-09-11T13:32:00Z,youth,1,200,web,completed
TS-0002022,71006494,200384,away,2025-11-09T22:21:00Z,adult,1,360,box_office,completed
TS-0002023,71007174,200384,away,2025-09-25T16:59:00Z,adult,3,360,web,completed
TS-0002024,71007123,200384,away,2025-08-29T00:00:00Z,student,1,250,app,completed
TS-0002025,71004930,200384,away,2025-12-09T20:39:00Z,student,2,250,web,completed
TS-0002026,71000102,200384,away,2025-11-09T06:28:00Z,adult,3,360,web,completed
TS-0002027,71004165,200384,away,2025-09-18T18:23:00Z,child,1,140,app,completed
TS-0002028,71005270,200384,away,2025-11-19T01:07:00Z,student,1,250,app,completed
TS-0002029,71002958,200384,away,2025-10-09T17:00:00Z,adult,2,360,app,completed
TS-0002030,71002686,200384,away,2025-12-09T09:58:00Z,student,3,250,box_office,completed
TS-0002031,71004454,200384,away,2025-11-28T09:37:00Z,adult,2,360,web,completed
TS-0002032,71000578,200384,away,2025-12-10T05:57:00Z,adult,2,360,app,completed
TS-0002033,71004046,200384,away,2025-11-29T00:33:00Z,adult,2,360,web,completed
TS-0002034,71000663,200384,away,2025-10-25T08:55:00Z,student,4,250,app,completed
TS-0002035,71006120,200384,away,2025-10-04T06:47:00Z,adult,4,360,box_office,refunded
TS-0002036,71003570,200384,away,2025-12-02T07:51:00Z,youth,3,200,web,cancelled
TS-0002037,71005695,200384,away,2025-08-28T10:01:00Z,adult,2,360,app,completed
TS-0002038,71000119,200384,away,2025-11-01T15:38:00Z,youth,1,200,web,completed
TS-0002039,71003026,200384,away,2025-09-12T20:02:00Z,adult,2,360,web,completed
TS-0002040,71006290,200384,away,2025-12-09T14:32:00Z,adult,2,360,web,completed
TS-0002041,71001819,200384,away,2025-09-07T03:26:00Z,adult,1,360,app,cancelled
TS-0002042,71001768,200384,away,2025-09-02T02:18:00Z,adult,1,360,web,completed
TS-0002043,71006783,200384,away,2025-12-07T19:22:00Z,adult,2,360,web,completed
TS-0002044,71004624,200384,away,2025-10-16T10:25:00Z,adult,1,360,web,completed
TS-0002045,71001513,200384,away,2025-08-14T07:17:00Z,adult,3,360,app,completed
TS-0002046,71002108,200384,away,2025-09-23T20:12:00Z,child,4,140,app,completed
TS-0002047,71005202,200384,away,2025-12-01T04:52:00Z,adult,2,360,app,completed
TS-0002048,71006137,200384,away,2025-11-10T12:18:00Z,student,1,250,web,completed
TS-0002049,71004658,200384,away,2025-10-03T03:25:00Z,adult,3,360,web,completed
TS-0002050,71004437,200384,away,2025-10-25T05:43:00Z,child,3,140,web,completed
TS-0002051,71004641,200384,away,2025-09-12T03:16:00Z,adult,3,360,web,completed
TS-0002052,71001547,200384,away,2025-10-10T13:31:00Z,adult,2,360,app,completed
TS-0002053,71003655,200384,away,2025-11-20T08:52:00Z,youth,2,200,app,completed
TS-0002054,71004352,200384,away,2025-12-07T19:12:00Z,adult,1,360,app,completed
TS-0002055,71004811,200384,away,2025-09-28T07:21:00Z,child,1,140,box_office,completed
TS-0002056,71002227,200384,away,2025-11-12T20:32:00Z,student,2,250,web,completed
TS-0002057,71005814,200384,away,2025-08-28T05:56:00Z,adult,2,360,app,completed
TS-0002058,71001377,200384,away,2025-12-04T14:24:00Z,adult,1,360,app,completed
TS-0002059,71005559,200384,away,2025-11-30T08:40:00Z,adult,2,360,web,completed
TS-0002060,71004471,200384,away,2025-12-08T02:47:00Z,student,1,250,app,completed
TS-0002061,71001853,200384,away,2025-12-08T13:14:00Z,student,1,250,web,completed
TS-0002062,71006205,200384,away,2025-10-26T14:43:00Z,adult,1,360,app,completed
TS-0002063,71002720,200384,away,2025-10-21T01:17:00Z,student,2,250,web,completed
TS-0002064,71000646,200384,away,2025-12-08T07:34:00Z,student,1,250,box_office,completed
TS-0002065,71000085,200384,away,2025-09-12T03:39:00Z,adult,1,360,web,completed
TS-0002066,71004573,200384,away,2025-12-08T13:27:00Z,youth,1,200,box_office,completed
TS-0002067,71004760,200384,away,2025-08-19T01:11:00Z,youth,1,200,box_office,completed
TS-0002068,71002652,200384,away,2025-12-10T11:53:00Z,youth,1,200,web,completed
TS-0002069,71003961,200384,away,2025-10-02T00:17:00Z,adult,2,360,web,completed
TS-0002070,71005967,200384,away,2025-11-12T03:46:00Z,child,2,140,app,completed
TS-0002071,71006256,200377,home,2025-10-17T02:11:00Z,adult,3,420,web,completed
TS-0002072,71002703,200377,home,2025-12-01T18:48:00Z,youth,2,240,web,refunded
TS-0002073,71002312,200377,home,2026-01-17T18:05:00Z,youth,1,240,web,refunded
TS-0002074,71001462,200377,home,2026-01-05T18:00:00Z,child,2,160,app,completed
TS-0002075,71003077,200377,home,2026-01-18T15:37:00Z,adult,2,420,app,completed
TS-0002076,71006511,200377,home,2026-01-09T21:53:00Z,child,1,160,web,completed
TS-0002077,71004233,200377,home,2025-09-22T21:19:00Z,adult,2,420,app,completed
TS-0002078,71005100,200377,home,2025-12-24T16:09:00Z,adult,1,420,web,completed
TS-0002079,71003604,200377,home,2025-11-13T04:49:00Z,adult,2,420,box_office,completed
TS-0002080,71006205,200377,home,2025-12-24T01:51:00Z,adult,4,420,app,completed
TS-0002081,71002788,200377,home,2025-12-19T20:17:00Z,student,3,290,web,completed
TS-0002082,71000850,200377,home,2026-01-19T16:14:00Z,student,2,290,app,completed
TS-0002083,71002023,200377,home,2026-01-03T19:22:00Z,youth,1,240,app,completed
TS-0002084,71003536,200377,home,2026-01-14T08:21:00Z,student,1,290,web,completed
TS-0002085,71007123,200377,home,2025-10-11T16:17:00Z,youth,2,240,web,completed
TS-0002086,71001156,200377,home,2025-11-29T16:01:00Z,child,1,160,web,completed
TS-0002087,71001530,200377,home,2025-11-23T01:54:00Z,adult,1,420,web,completed
TS-0002088,71002533,200377,home,2026-01-19T21:43:00Z,youth,2,240,app,completed
TS-0002089,71004879,200377,home,2025-11-27T09:33:00Z,child,2,160,app,completed
TS-0002090,71003247,200377,home,2025-12-17T03:56:00Z,adult,1,420,web,completed
TS-0002091,71007021,200377,home,2025-12-05T12:58:00Z,adult,1,420,app,completed
TS-0002092,71000731,200377,home,2025-12-28T03:56:00Z,child,3,160,web,completed
TS-0002093,71005083,200377,home,2025-11-07T13:14:00Z,adult,4,420,app,completed
TS-0002094,71002040,200377,home,2026-01-13T15:52:00Z,child,2,160,web,completed
TS-0002095,71003927,200377,home,2025-11-16T23:47:00Z,adult,1,420,web,completed
TS-0002096,71004641,200377,home,2026-01-20T11:47:00Z,youth,1,240,app,completed
TS-0002097,71006443,200377,home,2025-12-28T05:43:00Z,student,2,290,app,completed
TS-0002098,71000884,200377,home,2025-12-29T10:48:00Z,student,1,290,app,completed
TS-0002099,71001666,200377,home,2025-09-24T03:37:00Z,adult,4,420,web,cancelled
TS-0002100,71000952,200377,home,2026-01-20T06:56:00Z,adult,3,420,app,completed
TS-0002101,71005542,200377,home,2026-01-18T20:32:00Z,adult,3,420,app,completed
TS-0002102,71005763,200377,home,2026-01-20T02:22:00Z,adult,1,420,app,completed
TS-0002103,71005644,200377,home,2025-11-17T14:54:00Z,adult,1,420,web,completed
TS-0002104,71006613,200377,home,2026-01-18T16:55:00Z,child,3,160,web,completed
TS-0002105,71003876,200377,home,2025-12-02T13:12:00Z,adult,1,420,web,completed
TS-0002106,71007208,200377,home,2026-01-20T06:50:00Z,student,1,290,web,completed
TS-0002107,71004913,200377,home,2026-01-09T19:26:00Z,adult,1,420,app,completed
TS-0002108,71000272,200377,home,2025-10-04T22:48:00Z,adult,2,420,web,completed
TS-0002109,71004386,200377,home,2025-12-28T04:25:00Z,youth,1,240,web,completed
TS-0002110,71002992,200377,home,2026-01-20T04:09:00Z,student,3,290,app,completed
TS-0002111,71003264,200377,home,2026-01-19T18:52:00Z,youth,1,240,web,completed
TS-0002112,71004607,200377,home,2025-12-08T19:41:00Z,adult,1,420,app,completed
TS-0002113,71001139,200377,home,2026-01-09T05:36:00Z,adult,1,420,web,refunded
TS-0002114,71001836,200377,home,2025-09-30T10:21:00Z,adult,1,420,web,completed
TS-0002115,71004097,200377,home,2026-01-19T12:18:00Z,adult,2,420,web,completed
TS-0002116,71001377,200377,home,2026-01-19T20:25:00Z,student,4,290,web,completed
TS-0002117,71001411,200377,home,2025-11-28T00:58:00Z,student,1,290,app,completed
TS-0002118,71000629,200377,home,2025-10-22T08:03:00Z,adult,1,420,web,completed
TS-0002119,71003383,200377,home,2025-11-25T09:10:00Z,student,2,290,app,refunded
TS-0002120,71005865,200377,home,2026-01-01T05:26:00Z,adult,2,420,web,completed
TS-0002121,71001479,200377,home,2026-01-12T02:21:00Z,student,2,290,web,completed
TS-0002122,71006698,200377,home,2026-01-19T07:56:00Z,adult,1,420,app,completed
TS-0002123,71004301,200377,home,2026-01-17T17:08:00Z,adult,4,420,web,completed
TS-0002124,71005508,200377,home,2025-11-01T14:11:00Z,student,2,290,web,completed
TS-0002125,71003332,200377,home,2025-10-15T20:26:00Z,student,2,290,app,completed
TS-0002126,71000204,200377,home,2025-12-23T14:57:00Z,child,1,160,web,completed
TS-0002127,71001955,200377,home,2025-10-20T08:58:00Z,student,2,290,web,completed
TS-0002128,71005049,200377,home,2025-12-07T06:56:00Z,child,2,160,app,completed
TS-0002129,71003910,200377,home,2025-11-28T09:57:00Z,adult,1,420,app,refunded
TS-0002130,71006188,200377,home,2025-10-18T00:17:00Z,adult,3,420,web,completed
TS-0002131,71001734,200377,home,2025-10-30T11:32:00Z,adult,2,420,app,completed
TS-0002132,71006001,200377,home,2025-12-28T19:13:00Z,adult,1,420,web,completed
TS-0002133,71006358,200377,home,2025-11-29T04:55:00Z,student,2,290,box_office,completed
TS-0002134,71004522,200377,home,2025-12-12T07:51:00Z,youth,1,240,box_office,completed
TS-0002135,71005899,200377,home,2026-01-19T04:14:00Z,child,1,160,web,completed
TS-0002136,71004199,200377,home,2025-12-18T00:38:00Z,student,3,290,web,completed
TS-0002137,71005916,200377,home,2025-11-12T14:28:00Z,adult,1,420,web,completed
TS-0002138,71000000,200377,home,2025-12-13T02:31:00Z,student,1,290,web,completed
TS-0002139,71000391,200377,home,2025-11-12T09:54:00Z,youth,1,240,web,refunded
TS-0002140,71001003,200377,home,2025-12-26T02:05:00Z,adult,1,420,app,completed
TS-0002141,71004658,200377,home,2026-01-19T12:05:00Z,student,1,290,web,completed
TS-0002142,71003655,200377,home,2025-10-13T14:58:00Z,youth,1,240,web,completed
TS-0002143,71000340,200377,home,2026-01-20T05:00:00Z,adult,1,420,web,completed
TS-0002144,71001258,200377,home,2025-10-11T14:41:00Z,youth,1,240,web,completed
TS-0002145,71005678,200377,home,2025-12-01T21:25:00Z,adult,1,420,app,completed
TS-0002146,71003060,200377,home,2025-10-09T06:06:00Z,child,2,160,web,refunded
TS-0002147,71005066,200377,home,2025-12-23T22:03:00Z,student,1,290,web,completed
TS-0002148,71002975,200377,home,2025-10-19T00:06:00Z,adult,2,420,web,completed
TS-0002149,71000969,200377,home,2026-01-08T18:35:00Z,adult,2,420,web,completed
TS-0002150,71001581,200377,home,2025-09-25T13:02:00Z,adult,1,420,web,completed
TS-0002151,71003944,200377,home,2025-11-06T13:00:00Z,adult,1,420,web,completed
TS-0002152,71003366,200377,home,2026-01-13T15:46:00Z,adult,1,420,app,completed
TS-0002153,71000068,200377,home,2026-01-18T14:13:00Z,adult,1,420,web,refunded
TS-0002154,71001785,200377,home,2025-11-19T15:54:00Z,youth,3,240,app,completed
TS-0002155,71002482,200377,home,2025-10-12T20:09:00Z,adult,2,420,web,completed
TS-0002156,71005831,200377,home,2025-12-19T00:08:00Z,student,1,290,app,completed
TS-0002157,71006732,200377,home,2025-11-10T08:36:00Z,student,2,290,app,completed
TS-0002158,71003825,200377,home,2025-11-08T12:41:00Z,adult,1,420,web,completed
TS-0002159,71004726,200377,home,2025-10-22T19:53:00Z,adult,1,420,web,completed
TS-0002160,71002839,200377,home,2025-11-10T00:08:00Z,student,2,290,web,completed
TS-0002161,71002720,200377,home,2025-12-13T23:12:00Z,adult,2,420,web,completed
TS-0002162,71003009,200377,home,2026-01-20T11:17:00Z,child,1,160,web,completed
TS-0002163,71004148,200377,home,2026-01-20T04:49:00Z,student,1,290,app,completed
TS-0002164,71000782,200377,home,2025-11-03T05:27:00Z,adult,4,420,app,completed
TS-0002165,71006953,200377,home,2026-01-18T20:40:00Z,student,2,290,web,cancelled
TS-0002166,71002210,200377,home,2025-12-08T08:54:00Z,youth,3,240,web,completed
TS-0002167,71002635,200377,home,2025-09-30T19:25:00Z,adult,1,420,web,completed
TS-0002168,71005321,200377,home,2025-12-06T18:18:00Z,adult,2,420,app,completed
TS-0002169,71002822,200377,home,2026-01-08T10:54:00Z,adult,1,420,app,cancelled
TS-0002170,71006681,200377,home,2025-12-27T00:18:00Z,adult,2,420,web,completed
TS-0002171,71002737,200377,home,2025-10-25T14:37:00Z,adult,3,420,web,completed
TS-0002172,71003298,200377,home,2025-12-30T10:44:00Z,adult,1,420,app,completed
TS-0002173,71006494,200377,home,2025-12-22T14:31:00Z,student,2,290,web,completed
TS-0002174,71007055,200377,home,2025-11-11T19:41:00Z,adult,1,420,app,completed
TS-0002175,71005406,200377,home,2026-01-18T14:33:00Z,student,1,290,web,completed
TS-0002176,71004760,200377,home,2025-10-19T00:29:00Z,youth,1,240,web,completed
TS-0002177,71001870,200377,home,2025-11-01T18:38:00Z,adult,2,420,web,completed
TS-0002178,71002414,200377,home,2026-01-10T14:14:00Z,student,1,290,web,completed
TS-0002179,71005355,200377,home,2025-10-22T20:07:00Z,student,1,290,app,completed
TS-0002180,71006120,200377,home,2025-12-30T06:56:00Z,adult,1,420,web,completed
TS-0002181,71003434,200377,home,2025-12-16T08:58:00Z,student,1,290,web,completed
TS-0002182,71004250,200377,home,2026-01-19T11:42:00Z,adult,1,420,box_office,completed
TS-0002183,71005423,200377,home,2026-01-01T23:42:00Z,youth,1,240,box_office,completed
TS-0002184,71005712,200377,home,2025-12-18T05:51:00Z,child,1,160,app,completed
TS-0002185,71000323,200377,home,2025-11-09T11:45:00Z,child,2,160,web,completed
TS-0002186,71004420,200377,home,2026-01-15T07:55:00Z,student,3,290,web,completed
TS-0002187,71001649,200377,home,2025-12-07T14:38:00Z,adult,2,420,app,completed
TS-0002188,71005967,200377,home,2026-01-20T12:16:00Z,adult,2,420,web,completed
TS-0002189,71000544,200377,home,2026-01-14T16:09:00Z,adult,4,420,app,completed
TS-0002190,71006664,200377,home,2026-01-18T09:26:00Z,adult,3,420,web,completed
TS-0002191,71000799,200377,home,2026-01-18T22:24:00Z,youth,1,240,web,completed
TS-0002192,71000765,200377,home,2025-12-03T10:53:00Z,adult,1,420,web,completed
TS-0002193,71005627,200377,home,2025-12-08T16:56:00Z,child,1,160,web,completed
TS-0002194,71003417,200377,home,2025-10-17T18:57:00Z,adult,1,420,box_office,completed
TS-0002195,71006154,200377,home,2025-11-13T11:10:00Z,adult,2,420,web,completed
TS-0002196,71004318,200377,home,2025-11-30T02:57:00Z,youth,3,240,box_office,completed
TS-0002197,71004437,200377,home,2026-01-19T09:56:00Z,adult,2,420,box_office,completed
TS-0002198,71005440,200377,home,2025-11-21T13:31:00Z,youth,2,240,app,completed
TS-0002199,71004471,200377,home,2025-12-15T04:24:00Z,adult,3,420,web,refunded
TS-0002200,71002397,200377,home,2025-12-11T06:05:00Z,adult,1,420,web,completed
TS-0002201,71002771,200377,home,2026-01-19T22:52:00Z,child,2,160,box_office,completed
TS-0002202,71005848,200377,home,2026-01-18T17:55:00Z,student,2,290,web,completed
TS-0002203,71005270,200377,home,2025-10-07T12:20:00Z,adult,3,420,web,completed
TS-0002204,71006324,200377,home,2025-12-15T05:59:00Z,student,1,290,web,refunded
